Product ID [Non Editable]	Variant ID [Non Editable]	Product Type [Non Editable]	Product Page	Product URL	Title	Description	SKU	Option Name 1	Option Value 1	Option Name 2	Option Value 2	Option Name 3	Option Value 3	Option Name 4	Option Value 4	Option Name 5	Option Value 5	Option Name 6	Option Value 6	Price	Sale Price	On Sale	Stock	Categories	Tags	Weight	Length	Width	Height	Visible
	0aee5ec7-25f3-4a48-9145-2580ef2bacd7		the-cheese-store			Coffee.	SQ5431655	Size	Bag (50.7 fl oz)	Flavor	Caramel	Type	Decaf							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	4c9abfbb-cdcf-4b5c-8516-4de2a2f5850e		the-cheese-store			Coffee.	SQ7703986	Size	Bag (50.7 fl oz)	Flavor	Plain	Type	Regular							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	7ddff983-9163-4fcc-ba3d-fd03f4ff080f		the-cheese-store			Coffee.	SQ2618319	Size	Bag (50.7 fl oz)	Flavor	Plain	Type	Decaf							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	27f154e9-4fe8-4210-aa23-0c5ab2c8a922		the-cheese-store			Coffee.	SQ9280266	Size	Bottle (60 fl oz)	Flavor	Vanilla Velvet	Type	Regular							22	0	No	Unlimited	/Coffee		0	0	0	0	
	385a8f7f-0f9c-450e-adfb-7d6d1a295978		the-cheese-store			Coffee.	SQ4477681	Size	Bottle (60 fl oz)	Flavor	Vanilla Velvet	Type	Decaf							22	0	No	Unlimited	/Coffee		0	0	0	0	
	69ec87c8-1991-4ea1-8c7f-d069a33186a7		the-cheese-store			Coffee.	SQ8998862	Size	Bottle (60 fl oz)	Flavor	Hazelnut	Type	Regular							22	0	No	Unlimited	/Coffee		0	0	0	0	
	1dbc0f3b-b215-4d99-b46d-cf21706f10a1		the-cheese-store			Coffee.	SQ9975628	Size	Bottle (60 fl oz)	Flavor	Hazelnut	Type	Decaf							22	0	No	Unlimited	/Coffee		0	0	0	0	
	21d2358d-5e3b-4c3f-993e-3772b862ed1a		the-cheese-store			Coffee.	SQ0144565	Size	Bottle (60 fl oz)	Flavor	Columbian	Type	Regular							22	0	No	Unlimited	/Coffee		0	0	0	0	
	aadaf200-2190-4d0f-b7b5-324953a54953		the-cheese-store			Coffee.	SQ4905885	Size	Bottle (60 fl oz)	Flavor	Columbian	Type	Decaf							22	0	No	Unlimited	/Coffee		0	0	0	0	
	f23dad00-548d-4e3b-80d1-83a69e8f76fb		the-cheese-store			Coffee.	SQ9960398	Size	Bottle (60 fl oz)	Flavor	Caramel	Type	Regular							22	0	No	Unlimited	/Coffee		0	0	0	0	
	2adb53a5-6923-4bd3-9784-7df9fe283399		the-cheese-store			Coffee.	SQ7430620	Size	Bottle (60 fl oz)	Flavor	Caramel	Type	Decaf							22	0	No	Unlimited	/Coffee		0	0	0	0	
	2dffa503-5070-4116-a677-c812ac134f57		the-cheese-store			Coffee.	SQ9110936	Size	Bottle (60 fl oz)	Flavor	Plain	Type	Regular							22	0	No	Unlimited	/Coffee		0	0	0	0	
	eb808681-3bc9-43c4-9e43-5bdc993967aa		the-cheese-store			Coffee.	SQ2175326	Size	Bottle (60 fl oz)	Flavor	Plain	Type	Decaf							22	0	No	Unlimited	/Coffee		0	0	0	0	
	201f35c6-211d-40ee-bfbb-4af5a0ac08cf		the-cheese-store			Coffee.	SQ8880261	Size	Box (100 fl oz.)	Flavor	Vanilla Velvet	Type	Regular							36	0	No	Unlimited	/Coffee		0	0	0	0	
	e958b733-2391-4344-b012-1abf425064a3		the-cheese-store			Coffee.	SQ2985102	Size	Box (100 fl oz.)	Flavor	Vanilla Velvet	Type	Decaf							36	0	No	Unlimited	/Coffee		0	0	0	0	
	b275ff63-e547-4d9c-a3b4-a8e097741699		the-cheese-store			Coffee.	SQ2425775	Size	Box (100 fl oz.)	Flavor	Hazelnut	Type	Regular							36	0	No	Unlimited	/Coffee		0	0	0	0	
	e8ff700f-c67c-4be7-bd3b-ba9c53e2c8e7		the-cheese-store			Coffee.	SQ6917039	Size	Box (100 fl oz.)	Flavor	Hazelnut	Type	Decaf							36	0	No	Unlimited	/Coffee		0	0	0	0	
	6ba9b040-0475-4ddb-a7b1-86ff35467897		the-cheese-store			Coffee.	SQ4872436	Size	Box (100 fl oz.)	Flavor	Columbian	Type	Regular							36	0	No	Unlimited	/Coffee		0	0	0	0	
	95bf4f9d-2c22-45cd-ade4-c0672e6c131a		the-cheese-store			Coffee.	SQ6976844	Size	Box (100 fl oz.)	Flavor	Columbian	Type	Decaf							36	0	No	Unlimited	/Coffee		0	0	0	0	
	1af25fcb-4a60-4970-9529-fc34bc7ebed0		the-cheese-store			Coffee.	SQ9328567	Size	Box (100 fl oz.)	Flavor	Caramel	Type	Regular							36	0	No	Unlimited	/Coffee		0	0	0	0	
	0313877e-8c53-4ce4-9158-48a60df4218f		the-cheese-store			Coffee.	SQ8060531	Size	Box (100 fl oz.)	Flavor	Caramel	Type	Decaf							36	0	No	Unlimited	/Coffee		0	0	0	0	
	6882104f-3da8-470f-83f5-417b1601a8db		the-cheese-store			Coffee.	SQ3012981	Size	Box (100 fl oz.)	Flavor	Plain	Type	Regular							36	0	No	Unlimited	/Coffee		0	0	0	0	
	84c04265-6929-42fe-b52b-e15e631e8586		the-cheese-store			Coffee.	SQ6149734	Size	Box (100 fl oz.)	Flavor	Plain	Type	Decaf							36	0	No	Unlimited	/Coffee		0	0	0	0	
6314c2ff8fa7f80b1bd4c0e4	ccbe8687-6136-436b-9df3-0f6ae7a812a2	PHYSICAL	the-cheese-store	craft-beer-cheddar-8fyaa	CRAFT BEER Cheddar	1 LB	SQ2023112													17.6	0	No	Unlimited	/Spicy cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0d0	f9a0abb1-7682-4420-875f-6b65aebcfa69	PHYSICAL	the-cheese-store	cranberry-cheddar-5ej39	Cranberry Cheddar	1 LB	SQ3555432													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0a6	07d66d53-00c9-495a-8cd3-58189864bda3	PHYSICAL	the-cheese-store	french-gruyere-nn8g4-merfh-55ecz-dsm6f	French Emmantal	1 LB	SQ8688146	Options	Sliced											27.45	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	1b935e92-91da-470f-8e97-fe4da0cc96e7		the-cheese-store			French Emmantal.	SQ4778021	Options	Cubed											27.45	0	No	Unlimited	/All cheeses		0	0	0	0	
6314c2ff8fa7f80b1bd4c088	1830e2ea-2450-4a3d-8ae5-9d1db0a5f6c3	PHYSICAL	the-cheese-store	french-gruyere-nn8g4-merfh-fgra7	Italian Parmesan Reggiano	Italian Parmesan Reggiano.	SQ2905907	Options	Sliced											27.45	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
